TimeUTC,spotMeas,spotPred,imbalMeas,windMeas,windFor,loadFor,trans
2022-03-29 10:00:00,202.419998,183.240562012462,180.5,0.331325301204819,0.360154905335628,2862,-1432.199997
2022-03-29 11:00:00,199.179993,213.321413360036,178,0.376506024096386,0.385757314974182,2852,-1513.199997
2022-03-29 12:00:00,197.279999,195.945114994974,176,0.41802925989673,0.409638554216867,2824,-1711.400002
2022-03-29 13:00:00,193.820007,198.818917913037,173,0.41802925989673,0.433519793459552,2654,-1746.600006
2022-03-29 14:00:00,195.339996,212.078659029298,171.5,0.369836488812392,0.403184165232358,2515,-1751.700012
2022-03-29 15:00:00,199.639999,172.118506170631,187.5,0.325301204819277,0.322719449225473,2745,-1312
2022-03-29 16:00:00,220.059998,223.926473786962,195,0.244191049913941,0.223321858864028,2698,-960.700012
2022-03-29 17:00:00,274.959991,268.70928903633,320,0.16566265060241,0.151462994836489,2667,-709.499939
2022-03-29 18:00:00,261.959991,276.541543603306,262.21,0.127581755593804,0.12026678141136,2548,-520.799957
2022-03-29 19:00:00,234.960007,237.844667296264,234.96,0.129302925989673,0.109294320137694,2403,-624.599945
2022-03-29 20:00:00,211.309998,218.976099595872,212,0.142857142857143,0.0957401032702238,2226,-544.700027
2022-03-29 21:00:00,191.600006,196.124101468523,217.5,0.107788296041308,0.0966006884681583,2056,-520.499985
2022-03-29 22:00:00,214.839996,215.626339103371,214.84,0.101549053356282,0.138123924268503,2126,-205.900009
2022-03-29 23:00:00,209.889999,208.495767009604,275.94,0.0817555938037866,0.130378657487091,2079,-296.899964
2022-03-30 00:00:00,225,215.57859330953,322.61,0.0753012048192771,0.130808950086059,2050,-438.299988
2022-03-30 01:00:00,229.080002,215.943094282451,267.95,0.0892857142857143,0.135542168674699,2064,-487.99997
2022-03-30 02:00:00,232.330002,255.778470082686,268,0.115963855421687,0.1592082616179,2139,-527.899964
2022-03-30 03:00:00,242,243.970165915894,242,0.135327022375215,0.172117039586919,2323,-396.399964
2022-03-30 04:00:00,283,282.308214318943,283,0.13618760757315,0.192555938037866,2675,-335.49997
2022-03-30 05:00:00,305.799988,315.754981517855,565.64,0.143502581755594,0.217943201376936,3049,-144.300012
2022-03-30 06:00:00,326.899994,287.697380124444,738.58,0.151893287435456,0.262048192771084,3215,-319.700012
2022-03-30 07:00:00,289.660004,329.601356161482,729.94,0.17276247848537,0.320567986230637,3239,-600.899964
2022-03-30 08:00:00,232,218.685676473465,193,0.243545611015491,0.376075731497418,3031,-765.5
2022-03-30 09:00:00,221.229996,225.830180263771,190,0.299053356282272,0.398235800344234,3031,-987.800018
2022-03-30 10:00:00,216.869995,211.375913450087,188,0.345955249569707,0.410068846815835,2960,-1034
2022-03-30 11:00:00,210.910004,216.832740178526,188,0.398666092943201,0.432659208261618,2964,-1061.799995
2022-03-30 12:00:00,202.940002,191.417229448827,187,0.378442340791738,0.442555938037866,2925,-1044.200012
2022-03-30 13:00:00,195.279999,164.266332391517,187,0.344664371772806,0.455034423407917,2802,-1029.299988
2022-03-30 14:00:00,238.949997,235.402243436948,190,0.299053356282272,0.424698795180723,2719,-1118.500031
2022-03-30 15:00:00,269.809998,297.128389761119,309.17,0.278184165232358,0.386617900172117,2889,-1085.600006
2022-03-30 16:00:00,294.700012,286.566421470015,295.73,0.263984509466437,0.362306368330465,2789,-922.700012
2022-03-30 17:00:00,309.970001,329.148759695788,309.97,0.264629948364888,0.364027538726334,2711,-913.599991
2022-03-30 18:00:00,250,249.020984735119,250,0.308089500860585,0.355206540447504,2658,-878.700012
2022-03-30 19:00:00,234.309998,230.872008141439,234.38,0.312607573149742,0.334122203098107,2534,-897.700001
2022-03-30 20:00:00,240.520004,232.484247839273,240.52,0.318201376936317,0.320998278829604,2355,-905
2022-03-30 21:00:00,197.919998,200.717186386838,194,0.302925989672978,0.290017211703959,2186,-674.099976
2022-03-30 22:00:00,200.660004,194.325621506699,187,0.29539586919105,0.277323580034423,2202,-1038.599976
2022-03-30 23:00:00,204.289993,217.183493517948,185,0.300774526678141,0.26355421686747,2170,-1071
2022-03-31 00:00:00,195.020004,193.731004633373,185,0.295611015490534,0.256239242685026,2186,-1079
2022-03-31 01:00:00,181.929993,173.588786334339,181.93,0.296686746987952,0.234294320137694,2193,-986.399994
2022-03-31 02:00:00,186.300003,174.468808876047,186.3,0.297977624784854,0.232358003442341,2278,-945.899979
2022-03-31 03:00:00,200.690002,196.336865454744,200.69,0.300344234079174,0.224397590361446,2393,-783.30001
2022-03-31 04:00:00,246.369995,241.902618699258,246.37,0.299268502581756,0.216867469879518,2756,-620.599945
2022-03-31 05:00:00,294,303.682722619995,294,0.297547332185886,0.228485370051635,3139,-379.600029
2022-03-31 06:00:00,323.559998,305.704665714124,208,0.270438898450947,0.249354561101549,3252,-493.399994
2022-03-31 07:00:00,261.75,255.564567010477,261.75,0.230421686746988,0.267641996557659,3168,-671.199982
2022-03-31 08:00:00,226.929993,212.689963829719,194,0.22697934595525,0.292814113597246,3154,-964.799977
2022-03-31 09:00:00,219.089996,232.550045031165,187.5,0.245697074010327,0.309810671256454,3166,-1124.499989
2022-03-31 10:00:00,203.919998,198.689623730444,180,0.253012048192771,0.309810671256454,3120,-1227.200012
2022-03-31 11:00:00,193.429993,200.913437008274,115,0.240748709122203,0.306798623063683,3052,-1199
2022-03-31 12:00:00,190.800003,178.171884487279,115,0.241824440619621,0.307444061962134,2866,-1165.799999
2022-03-31 13:00:00,185.619995,198.404633915033,185.62,0.240748709122203,0.314543889845095,2693,-1187.900003
2022-03-31 14:00:00,184.960007,180.568631950879,120,0.250215146299484,0.29539586919105,2603,-1109.199997
2022-03-31 15:00:00,188.009995,191.030816968074,120,0.27474182444062,0.277538726333907,2731,-731
2022-03-31 16:00:00,200.009995,208.732957769126,99,0.283347676419966,0.250645438898451,2725,-587.5
2022-03-31 17:00:00,229.490005,238.487745090342,182,0.248924268502582,0.224182444061962,2673,-529.999985
2022-03-31 18:00:00,199.080002,196.554431472061,199.08,0.270869191049914,0.191695352839931,2683,-238
2022-03-31 19:00:00,180.350006,164.917972651868,180.35,0.289802065404475,0.201807228915663,2519,215
2022-03-31 20:00:00,180.350006,176.459923895874,180.35,0.292814113597246,0.208046471600688,2338,170
2022-03-31 21:00:00,167.509995,164.938480982482,167.51,0.283993115318417,0.182874354561102,2172,170
2022-03-31 22:00:00,173.259995,175.577164299928,173.26,0.270869191049914,0.21342512908778,2213,-103.899994
2022-03-31 23:00:00,152.300003,169.564439762425,152.3,0.247848537005164,0.206540447504303,2164,80.299999
2022-04-01 00:00:00,159.899994,155.741791889869,195,0.234509466437177,0.212564543889845,2176,-107.899994
2022-04-01 01:00:00,151,153.710879961289,188.19,0.234294320137694,0.211273666092943,2205,60.6
2022-04-01 02:00:00,150,147.313701415077,160,0.229130808950086,0.209767641996558,2239,33.4
2022-04-01 03:00:00,170,182.163844682705,194,0.242685025817556,0.202882960413081,2411,-109.5
2022-04-01 04:00:00,181.410004,168.024650533979,194,0.251506024096386,0.192771084337349,2788,-89.400009
2022-04-01 05:00:00,200.029999,213.117503742687,217,0.253442340791738,0.20697074010327,3080,62.700012
2022-04-01 06:00:00,208.470001,218.006850333578,250,0.211273666092943,0.224182444061962,3090,-47.699989
2022-04-01 07:00:00,200.350006,196.016789388311,210.5,0.171901893287435,0.241394148020654,3075,-237.8
2022-04-01 08:00:00,193.080002,190.559542196243,181,0.201376936316695,0.285068846815835,3046,6.59994500000005
2022-04-01 09:00:00,181.139999,199.101778579339,181.14,0.206325301204819,0.313468158347676,3005,-249.099976
2022-04-01 10:00:00,171.940002,174.02936511038,192.5,0.203743545611015,0.310025817555938,2866,-463.499985
2022-04-01 11:00:00,159.910004,160.494815584957,182.53,0.189759036144578,0.312607573149742,2713,-478.699997
